id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content
{Y8C9-M9BZ06UE-7307EXPD},01/04/2010 15:38:09,JCP1462,PC-7135,R:\79Z31t6\FP1BQERO.doc,File Delete,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Now I wanted to make a rule that nobody should come in unless they didn't have no money at all."" General Benjamin Butler, for instance, aided escaped slaves flooding into Fort Monroe. You send for a doctor to cut the bite; but the snake, he rolled up there, and while the doctor doing it, he bite you again."
{Y3P5-I5YL58AV-9419ZJIT},01/05/2010 17:40:22,LJH2619,PC-4684,C:\87ypS71\ASTWD5LY.doc,File Open,False,False,"D0-CF-11-E0-A1-B1-1A-E1 After five total years of training and having reached the age of 19, the midshipmen were eligible to take the examination for lieutenant. In navigation, he was expected to be able to keep a reckoning of the ship's way by plane sailing, to use Mercator projection maps and observation of the sun and stars to determine the course and position of the ship, and to understand the variation of the compass. Members of the peerage and landed gentry formed the next largest group, about 27 percent of officers. Main trails will be used by generations of rhinos to travel between important areas in the rhino's range, such as between salt licks, or in corridors through inhospitable terrain that separates ranges. The Sumatran Rhinoceros is considered the least derived of the extant species as it shares more traits with its Miocene ancestors."
{E2N7-U1GQ22DZ-3119ONJD},01/06/2010 13:28:33,NTF1342,PC-6155,R:\5VBTNEAY.doc,File Copy,True,False,"D0-CF-11-E0-A1-B1-1A-E1 But please, children and grown-ups, don't ride the bus at all on Monday. The featured speaker at the meeting was T.R.M. Howard, a black civil rights leader from Mississippi who headed the Regional Council of Negro Leadership. In April, Piazzi sent his complete observations to Oriani, Bode, and Jerome Lalande in Paris. Some differences do exist."
{E2N8-Y0YT88CB-9303ZWOM},01/05/2010 13:23:39,SCL2577,PC-2272,R:\GZFFAG9P.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 784 Sir Nerovens and 788 Sir Urre of the Mount were fitted with new wide-diameter chimneys in late 1947. Maunsell planned to introduce his own designs of express passenger locomotive, one of which was to become the future Lord Nelson class. It showed a marked improvement in performance over Dugald Drummond's LSWR T14 class 4-6-0 when tested on local and express passenger trains. The class has a complex build history spanning three sub-classes and eight years of construction from 1919 to 1926."
{K5V3-J1OB77ZT-5671FNFJ},01/05/2010 17:38:45,IMC3296,PC-2659,C:\IMC3296\Z2RG3HB9.pdf,File Open,False,False,"25-50-44-46-2D The following day, the 4e Dragons moved on to their next objective, ""Chambord"", where they reported destroying ten tanks, three BMPs, fifteen trucks and five mortars with the assistance of USAF A-10s, and capturing numerous prisoners. De Gaulle decided that France, though formally remaining a member, would no longer participate in the NATO military organization. In 1979, Spain began the production of a second batch of 100 tanks, completing a total of 299 AMX-30s issued to the Spanish Army; these were designated AMX-30Es."
{G1I8-G7DS73OY-1628CIDK},01/04/2010 14:45:24,IWW0699,PC-4520,R:\IWW0699\6I1ZZV3H.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 A 1994 study of nesting sites in Eucalyptus regnans forest in the Strzelecki Ranges in eastern Victoria found the average age of trees used for hollows by the Yellow-tailed Black Cockatoo to be 228 years. In 2004, a captive Yellow-tailed Black Cockatoo and two free-living Tawny Frogmouths (Podargus strigoides) suffering neurological symptoms were shown to be hosting the rat nematode Angiostrongylus cantonensis. A cockatoo spends about twenty minutes on each pine cone."
{T8T7-V1OA11ML-3667FFWD},01/05/2010 16:26:57,SST1661,PC-0996,C:\GDYNBKPH.zip,File Open,False,False,"50-4B-03-04-14 The buildings are two storeys high, with dormers above. The history of Nuffield College dates from 16 November 1937, when the university entered a Deed of Covenant and Trust with Lord Nuffield. The British characters in Manning's novels almost all assume the legitimacy of British superiority and imperialism and struggle with their position as oppressors who are unwelcome in countries they have been brought up to believe welcome their colonising influence. Miles took Manning under his wing, dazzling her with dinners, literary conversation and gossip, and providing unaccustomed support."
{N8T3-N1LC81EZ-3108WQFL},01/06/2010 04:30:50,QGH0041,PC-1864,R:\95FmWJ0\4NGXANLM.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 During the war, the Mint contemplated adding one or more new denominations of coinage; Sinnock prepared a Franklin design in anticipation of a new issue, which did not occur. The small eagle on the reverse was added as an afterthought, when Mint officials realized that the Coinage Act of 1873 required one to be displayed on all coins of greater value than the dime. In 1898, he won election to the City Council of Northampton, placing second in a ward where the top three candidates were elected. The title of the DeForest film was President Coolidge, Taken on the White House Grounds."
{U4Z0-T9QR93ZA-3928VNMJ},01/05/2010 12:25:16,JRR0769,PC-7787,R:\L3R7IEXH.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 He said he was attracted to the notion of parodying cults because they are ""comical, interesting and twisted."" However, the book also noted that ""The Joy of Sect"" is ""another one where the central joke isn't strong enough to last the whole episode."" Pinsky notes that Matt Groening later ""took a shot at Scientology"" in Futurama with the fictional religion ""Church of Robotology"". Each raion has its own legislative authority or raion council (?????? ????? ?????????, ???????? ????? ?????????) elected by its residents, and an executive authority or raion administration appointed by higher executive powers. A typical Belarusian eats a light breakfast and two hearty meals, with dinner being the largest meal of the day."
{X0X1-S0IY62KY-9173OBPA},01/04/2010 12:43:08,HIP0148,PC-3393,R:\R5AQ7XDA.pdf,File Open,False,True,"25-50-44-46-2D One critic of the book wrote, ""The work rapidly becomes an apology for political terrorism and effectively advocates the assassination of the entire American New Right. So if you killed right wing figures, you'd also be altering the course of history, and eliminating people who might very well be president in 1996 and those who are making bashing gays their number one issue right now. During childhood, Gyllenhaal had regular exposure to filmmaking due to his family's deep ties to the industry. Maggie Gyllenhaal, his older sister and also an actress, appeared with Jake in the movie Donnie Darko."
{O3V1-P9RM77RI-2915ZGTS},01/06/2010 14:26:48,CAM0679,PC-1109,R:\K63CSTSB.zip,File Copy,True,False,"50-4B-03-04-14 Jake Gyllenhaal's mother is from a Jewish family from New York City, and Gyllenhaal has said that he considers himself ""more Jewish than anything else."" Gyllenhaal was born in Los Angeles, the son of film director Stephen Gyllenhaal and film producer and screenwriter Naomi Foner (nee Achs). His last native Swedish ancestor was his great-great-grandfather, Anders Leonard Gyllenhaal. All sites where fossils of Dermotherium have been found probably developed in forested environments and the fossil species probably were forest dwellers like living colugos, but whether they already had the gliding adaptations of the living species is unknown. Dermotherium is a genus of fossil mammals closely related to the living colugos, a small group of gliding mammals from Southeast Asia."
{E7K2-P8NL67IV-9195INSL},01/06/2010 17:01:19,SIS3576,PC-7467,R:\SIS3576\3TB8YNBE.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The dance pavilion was enclosed and served as the school chapel. The fireplaces, as well as all of the major stonework were later torn down. The Arkansas State Historical Society held its 1960 annual meeting at Monte Ne and gathered at the amphitheater to hear Clara Kennan, a Rogers native and school teacher who had been fascinated by Monte Ne her whole life, give a talk on Harvey and his Pyramid project. The bathhouse also had a two-lane bowling alley. In July, carpet, washstands and furniture, including iron-and-brass bedsteads, were installed in the rooms."
{Z3W1-K4DP47XS-3441FZAS},01/06/2010 17:57:54,NGB0066,PC-0086,R:\B2V4MN4L.doc,File Open,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Attendance figures for the year increased by an estimated 30 percent, making it the most profitable year in its 163-year history. A plate of six-inch glass, strong enough to resist a mortar blast, was erected between him and zoo visitors. But day by day, he is imposing himself and with time, this type of problem will go away."" As of April 2011, there are 394 condors known to be living, including 181 in the wild. As the Recovery Program achieved milestones, a fifth active release site in Sierra de San Pedro Martir National Park, Baja California, Mexico, was added to the three release sites in California (Big Sur, Pinnacles National Monument and Bitter Creek National Wildlife Refuge) and the Vermilion Cliffs release site in Arizona."
{M5Q2-O3PZ02WH-7903BVEB},01/06/2010 09:59:53,GYH3476,PC-2813,R:\67C88m6\B8KF09OD.doc,File Write,True,False,"D0-CF-11-E0-A1-B1-1A-E1 Burnett's subversive activities did not go unnoticed by his colleagues in Congress. In his early childhood, he moved to Cadiz, Kentucky with his family. The following day, Indiana representative W. McKee Dunn introduced a resolution to expel Burnett from Congress. On 19 May, the Berlin Zoo offered to buy Knut from Neumunster and therefore negate their financial claim on the two-year-old polar bear. He was the star of the Berlin zoos""."
{Z4I7-V7SQ54BF-3387DSAP},01/06/2010 13:41:09,AKD0272,PC-4599,R:\AKD0272\XJ2WLQOH.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 The compound (Z,Z)-4-oxo-2,5-heptadienedioic acid has inhibitory activity against glutathione S-transferase, an enzyme that has been implicated in the resistance of cancer cells against chemotherapeutic agents, especially alkylating drugs. Cystidia that are located along the edge of the cap (called cheilocystidia) are spherical, and 30-120 by 20-74 ?m. The facial cystidia (called pleurocystidia) are club-shaped or elongated ellipses, up to 130-155 ?m in length."
{U8R5-V8VB17EA-9953LDHM},01/04/2010 10:29:37,TLK0003,PC-7021,R:\7RSSNB48.exe,File Write,True,False,"4D-5A-90-00-03-00-00-00-04-00-00-00-FF-FF-00-00-B8-00-00-00-00-00-00-00-40-00 Mycologist Rolf Singer reported a similar situation in South America, with the species recorded under introduced trees in Chile. The spore print is brown, and the dimensions of the ellipsoid (oval-shaped) spores are 7.5-9 by 5-6 ?m. The hymenium has cystidia both on the gill edge and face (cheilo- and pleurocystidia respectively), which are slender and filament-like, typically measuring 40-65 by 8-10.5 ?m. In a 1957 essay on architecture, he wrote ""I don't seek for a style, either ancient or modern, I want an architecture which is through and through good building. He was awarded the Royal Institute of British Architects' (RIBA's) Royal Gold Medal for architecture in 1936 and was appointed a Royal Designer for Industry in 1943."
{O3U1-R6HG28VS-8617WBPW},01/04/2010 11:26:54,SKS0339,PC-3290,R:\121Fp49\T1P8BD9E.doc,File Copy,False,True,"D0-CF-11-E0-A1-B1-1A-E1 Each of the battles is referred to as a death match, with intricate detail on the tactics and strengths of a fighting collie. In the 1960s, Warner Brothers purchased the film rights for the novel from Max J. Rosenberg, of Vanguard Productions, who had purchased them from E. P. Dutton."
